rgiid,Name,surge_reduced,Slope,thick_w0,thick_w1,thick_w2,thick_w3,thick_w4,thick_w5,thick_w6,thick_w7,thick_w8,thick_w9,thick_w10,thick_w11,windowlength_w0,windowlength_w1,windowlength_w2,windowlength_w3,windowlength_w4,windowlength_w5,windowlength_w6,windowlength_w7,windowlength_w8,windowlength_w9,windowlength_w10,windowlength_w11,bedslope_w0,bedslope_w1,bedslope_w2,bedslope_w3,bedslope_w4,bedslope_w5,bedslope_w6,bedslope_w7,bedslope_w8,bedslope_w9,bedslope_w10,bedslope_w11,surfslope_w0,surfslope_w1,surfslope_w2,surfslope_w3,surfslope_w4,surfslope_w5,surfslope_w6,surfslope_w7,surfslope_w8,surfslope_w9,surfslope_w10,surfslope_w11
RGI60-07.00856,Rimfaksebreen,0,6.5,281.75844499999977,218.99820000000014,150.0507949999998,108.38291000000011,131.6715100000001,142.9976000000001,119.03309000000006,105.28097499999984,103.22815999999989,55.03221691999996,12.659858500000016,,768.391930170321,1187.966814319797,1018.2583614665299,1032.3050711179185,720.0189165639307,840.0229385224943,967.4984281230516,720.0212179535376,1106.3790299246914,494.78807051798935,432.67984472875173,,-0.07653363830067383,0.009346529325287754,-0.019046133394148495,0.08636460831993803,0.10290627037387427,0.025022735535196464,0.017506415512732004,0.022487295987526204,0.07458759104589885,-0.16957391533498137,0.3235013049449759,,0.016918032441831734,0.029086210257259507,0.0459626128846514,0.09237885364215256,0.040302521999232004,0.055433349523993224,0.04712928591791676,0.025837945400632795,0.0739905883612988,0.04951751408398797,0.3089028000515208,
RGI60-07.00857,Gullfaksebreen,0,8.2,294.0180399999998,239.4858050000002,187.45885000000013,135.38291999999998,88.29652250000004,122.38074500000026,167.96663000000015,162.83231999999987,155.0835000000003,128.7464049999999,86.44720749999999,,712.7739404229887,2375.916109140998,2105.0702323637884,1878.3312530127314,2285.0915249712434,1688.4147870866793,1680.0385234162993,1855.6666745432015,1959.2520570199417,2190.5143843602636,1312.1612834690288,,-0.04495037174153806,0.02031460169287399,0.010735262646042259,0.029424013753278216,0.006941483549809092,0.049199899548038196,0.06355258482363912,0.014615145694469488,0.028679533035006727,0.022333651277694325,0.030342427815007633,,0.021623205589042592,0.0376863415836834,0.04576668104695259,0.04378880415737649,0.04732776725209809,0.020876089785199167,0.0351159317335351,0.029848127498507286,0.023344035810647548,0.043810041466414956,0.05958847543338753,
RGI60-07.00858,Fenrisulvbreen,0,11.3,237.66845000000035,183.46958499999982,139.65774000000002,101.73428500000033,84.563537,72.8634750000001,72.3831575000002,77.67048299999989,74.01033249999999,62.9344485000001,43.44479649999996,,612.737549373896,1397.2558717199915,1187.1681349886444,988.0078578989194,990.9260099133963,940.074374791485,1013.9726267077025,912.0049717180372,990.9235525148108,1122.1312482026112,339.88360541528533,,-0.09248915954503147,-0.015019526646948445,0.016607636750595255,0.0455627078847521,0.07180818966174664,0.0953848285233825,0.10230276807880095,0.08695938091489226,0.07995228474834916,0.096980427843516,0.0017731845807070267,,-0.004536984763042395,0.010047542356839419,0.04927723474923184,0.07585242143704289,0.07523222993551623,0.11302912333816205,0.08872160641738226,0.08949242983294546,0.08518734944955805,0.11190233806180892,0.11775121265802158,
RGI60-07.00859,Nordbreen,0,9.1,225.1767,207.53978999999978,221.41620500000036,233.68476999999987,172.12646999999956,109.0374300000002,120.5855649999998,135.77008500000008,145.33344500000013,102.77435800000012,63.438073000000074,,1086.7428078182168,2336.425330033346,1789.3690458901985,2430.0264860396805,2520.152875966278,2049.1728076327145,1957.466870033262,2106.011553488752,1789.3558302710278,1970.8204152966575,648.0011136789153,,-0.0036895774940969885,0.03279512817839021,0.006066924444147172,0.03984373118752737,-0.027155932812519264,0.05253109638917853,0.0337198105431661,0.06969232007240928,0.030049679835673502,0.011174913765658772,0.09452620074444208,,0.03215682612121865,0.0319068326281412,0.020379223049080863,0.019477838494176985,0.033161409870662864,0.04418009581948853,0.030301825250162978,0.04631454105658593,0.044562459320774885,0.04153461955549434,0.11201000590308267,
RGI60-07.00860,Tåbreen,0,10.1,191.81052999999974,172.4287199999999,131.52830499999985,99.38132500000017,98.17768000000017,102.01476499999991,91.9834750000003,77.63030500000002,66.21935800000013,37.721680499999906,,,834.8514568125827,1043.5639664511843,1074.4142592055246,834.850339592187,858.0091885256439,794.7537592989694,880.5593365741088,802.9334091698223,802.93347481675,887.9487541434346,,,0.02302881608530394,0.013872662998997814,0.0013720490605287352,0.05769114872690578,0.0932644710452166,0.060308836954283726,0.055135414666811926,0.05683974149652627,0.08264556737279515,0.02496996663539311,,,0.030178361109758266,0.04526437748586699,0.0453167600995436,0.0705172292071144,0.08361459238562043,0.06114958740376754,0.07442005372629203,0.07129313275179056,0.09477185654770236,0.09873719991652581,,
RGI60-07.00861,Dunerbreen,0,7.4,275.9203599999998,266.8285350000004,227.4521400000004,205.22734000000037,217.2233750000004,212.26295000000022,183.72041000000047,165.2950750000004,145.30829500000013,119.36899799999993,63.07742500000018,,2690.7656885650886,2683.326573135914,2200.0379375883276,2400.0412104927473,2209.1097737874384,2408.359263958797,2529.8627247490754,2236.1024942943495,2529.861457705613,2236.1037868803032,282.84730679887514,,-0.0029286412799999213,0.02646447051667567,0.006784642533704596,0.039630999399290816,0.04013895091458515,0.007822547904394543,0.019978338756274635,0.021129705511806797,0.03278459827373719,0.022176716969513986,-0.07760290805058764,,0.028869014192102086,0.02276021211335787,0.04532634710780321,0.034158563208284136,0.029876105340269726,0.02132742051712858,0.02093545638941129,0.02989259817105027,0.033472086406478224,0.046285601912500175,0.08806404655747475,
RGI60-07.00862,Kluftbreen,0,9.7,100.6936249999999,94.88051749999991,120.74050499999987,122.61628000000016,102.62677000000015,97.41148699999995,107.42805500000019,100.81378500000015,76.01296999999984,20.23423950000002,15.484696199999972,,507.9330907905226,734.7157872354422,704.3768869690201,630.0139264178091,678.5456586280831,642.490417967869,678.545358175522,890.9732187546714,678.5444902008109,769.0279994162029,63.00120126098343,,0.041731552608236536,0.11673340632997273,0.0897115035934135,0.005002212779974655,0.051751090681692695,0.07661748581982074,0.0757032584594892,0.06183368712170688,0.04477658990375434,0.06464538598260455,-0.6413512444617655,,0.07420615834588483,0.10335392032877463,0.04265453053044412,0.04145405152949936,0.06858043568614837,0.071867592473196,0.05790505547830354,0.08387141535752626,0.0469181012817721,0.05529627659148,-0.27941101910042504,
RGI60-07.00863,Reinbogbreen,0,13.1,,39.81484199999993,71.50337649999992,81.89330499999991,81.12131250000009,77.23278250000013,75.07931499999997,71.54343499999992,67.36457000000001,44.291408500000074,24.80065599999995,,,215.03967378037842,215.0396871180293,292.48562985122294,288.50611209839525,206.81864201956304,238.00542896431452,206.81863783218625,215.03978179317755,240.42179539739132,173.3706143889818,,,0.24939699381199326,0.21696069067819534,0.06491980246055465,0.10465501446277249,0.12064470041149991,0.14754548106713888,0.09812718066224788,0.09976217251450344,0.12846765744350128,-0.004429210689305169,,,0.09115926636343902,0.0887608973795136,0.07662276593303416,0.10988053810073486,0.12832557528142813,0.1585991013952691,0.11904741309643478,0.11804871829660014,0.193373694262645,0.1273082603296489,
RGI60-07.00865,,0,12.6,14.386282000000023,15.062857499999982,15.230343499999995,19.58964799999998,20.183095999999985,24.103041999999974,26.6051215,14.217963000000026,9.323648499999994,6.196601499999989,,,220.62196668405875,174.41699884301622,203.07082109374096,158.15520923307537,164.4419660800941,174.41705902862657,220.62209261084126,158.15527887475952,158.1553081461728,151.60811320520938,,,0.24439711377352522,0.1460567121677608,0.3060360910138394,0.1966321849279068,0.1995034125273545,0.08226793270410233,0.02710922717798564,0.02053130117895635,-0.009542987840146256,0.13622575196935094,,,0.20764439949562086,0.18612027558070035,0.27201651796383797,0.18933314085201813,0.17270628858509876,0.06358106483776588,0.043617901263060116,0.07440432612792505,-0.001658494821197787,0.16938884079477334,,
RGI60-07.00866,,0,8.7,160.6638500000005,96.1849849999999,106.8585949999998,185.28872000000038,215.43925999999945,165.67627500000046,132.02419000000006,110.08252499999985,67.74430749999992,30.2845395,,,757.9446330258497,756.0184645906565,752.1512042184322,929.0731706975605,929.0725513371257,704.0898089699522,845.2526214571952,822.5215786689522,879.0751834207913,810.0167895828162,,,-0.1056594407789433,0.07606840536117282,0.12291380732373963,0.07856462909729749,-0.010782098537907292,-0.05577705087665859,0.019476258032522363,0.024631732597132996,-0.03318713259758692,0.08965652826140894,,,0.04423077809891867,0.0957991170956252,0.07848785650428468,-0.005589738327234226,0.008629176472992878,0.014209872677535944,0.04073458349827181,0.056063642234243344,0.03365224980227674,0.10938565942776345,,
RGI60-07.00867,,0,10.9,18.19977300000003,23.881953500000005,30.71656800000001,33.63995900000005,34.593372499999994,30.776076000000057,22.101852000000004,12.7593425,11.058865500000016,15.073386499999991,15.03911300000002,,103.07956225229123,150.00279529373444,176.77999281842492,195.2598995059074,212.13604266715944,176.7800559048355,150.00285432590616,167.7082844407555,190.39791806476939,180.28093121852905,35.35599572214006,,0.0851954624980686,0.19427310852367807,0.16246946130216589,0.0416209575554536,-0.047206427276097786,0.06189147437999711,-0.007307264219494556,0.04124801665546642,0.19131228511565548,0.12644727952391652,0.0,,0.05099632029221757,0.1436109429711478,0.13010087578107596,0.041621366556453904,-0.01699033836258868,0.06874953039432266,0.09989619787979538,0.05644113496249791,0.19190369187841982,0.12682150888093874,0.0,
RGI60-07.00870,Aasgardfonna NW,1,9.1,200.63649000000038,217.44626499999993,292.3848550000002,280.5361000000003,263.2718349999996,212.42348499999966,168.08504499999984,149.93800499999998,99.68835699999993,65.35694150000009,36.45221300000002,,711.0786015557607,1422.156571537166,1590.0183342245748,1812.898346126709,1798.8972630429023,1798.895516177727,1798.8937735261572,1422.1493227016792,1590.010083695541,1422.146895398564,477.0022428019658,,-0.02541207013123343,0.11188228538539664,0.008610486651000913,0.0066106218524177975,0.008913391377390558,-0.019440730850117646,0.038153918368660236,0.0073315108460904775,0.059015581823684896,0.0957861694358668,0.036019226681276446,,0.04114643163865405,0.043479604153164014,0.01904535778458199,0.016891094585444803,0.02092373305550982,0.020611285248831376,0.0247669644260275,0.035167925166667335,0.08291395180358822,0.11418616415538399,0.1350287146627528,
RGI60-07.00871,Skinfaksebreen,0,10.2,268.0659300000002,192.20573499999963,159.8165799999999,149.32958000000005,147.41557499999945,162.80196499999985,133.7934650000001,119.1114799999997,137.17872499999996,140.03048499999966,85.1293349999998,,796.0126218109075,2985.052498982328,3377.20970077522,2655.0480205138856,2396.3288960254677,2420.990674661625,2517.226504164107,2669.9264638384384,2669.9331635174403,2587.0704304981837,1448.7831711844194,,-0.07354246716274897,0.027329476874550566,0.050990230278960005,0.03157347147026133,0.04002028596131137,0.028956311616962344,0.01293149240502968,0.042255827937794053,0.03904569250466372,0.031013029361512387,0.017770154191711206,,0.025121074670339746,0.04158963081425424,0.04987360667876948,0.03404352940667227,0.03441265202185743,0.029980225484002702,0.03163485086769982,0.03619261669704877,0.03135330133139638,0.037682646385451705,0.06338451582713135,
RGI60-07.00872,Balderfonna NW,0,6.6,226.63789999999986,208.01469999999986,191.1781800000001,189.57697999999988,176.22638499999996,200.63973500000012,192.60817499999996,140.1815299999999,96.22075500000001,58.96205999999997,,,684.5223444555262,684.5216070906287,684.5208704318646,855.6500761600693,684.5192522537789,684.5185178470055,684.5177841453884,541.158257051963,855.6453360702461,684.5156025815885,,,0.06182651697670772,-0.002726247582621269,0.02229619446940969,0.027263584711239616,0.06458913437495549,0.0884183438113926,-0.03345266519291345,-0.025714699479758737,0.0390873246160028,0.04920229063272212,,,0.02886388061227156,0.0322745486359899,0.03212675001447197,0.03569388205556746,0.06850843938306507,0.03986067447295745,0.03091293978371423,0.04907724556205202,0.07018904818523686,0.11375672780109153,,
RGI60-07.00873,Veteranen,0,7.4,116.92370999999943,183.35030499999996,196.50619500000104,198.95505499999922,369.62221999999986,528.138200000001,380.09234499999866,166.42786000000007,135.89641000000037,131.02643000000066,72.7627315000004,,4103.7719554535315,4000.1052000326144,4044.856703320086,4472.260978670184,4020.0654781768994,4020.0620586496366,4000.109641294488,4020.059708520539,4044.861308350845,4664.902325962175,400.0130985676568,,0.11229209015437677,0.022327211885555604,0.026693244432654997,0.020158324154314816,0.10392570258868496,0.025571723827888262,-0.05931881112032002,0.01112234131076143,0.03176731631770235,0.032916450061848165,-0.11213719619600235,,0.0826596138366094,0.021457451812941043,0.020115922333439028,0.020620971468501302,0.021594947419469438,0.021907076932788396,0.01966933881803448,0.03311435889565752,0.023611140511555443,0.04220555216385932,0.058660800928817945,
RGI60-07.00874,Kantbreen,0,7.2,67.51368300000006,100.88294250000021,106.46881000000019,103.66997000000026,109.2660899999997,121.30670500000039,125.19541500000011,135.9675150000002,132.64535500000022,127.13113999999986,98.1358775000002,,348.8373124596016,1885.0160437188445,1872.065502788842,2034.0677828351095,1723.1436856931232,1929.6894668095108,1954.7530743315872,1778.7467664690564,2028.0852749631958,1778.7489869030765,1658.3706480761484,,0.22752728074712533,0.057417867276628294,-0.010496448061513725,0.06878317403796186,0.04825737472652071,0.045717379711801925,0.045493545740397615,0.04570633684861836,0.03578761168756551,0.051245355701015294,0.035327612809672386,,0.10261552732025515,0.04742043314578457,-0.002416929954060324,0.06565228830427197,0.040559467444962756,0.043352907914476616,0.042451839926982295,0.0391848720061055,0.04384755262715415,0.04760280689126025,0.06141572204176457,
RGI60-07.00875,,0,11.5,146.01973999999987,163.51742999999993,149.41703000000004,129.83280999999994,103.69318999999999,77.53672000000003,60.53372499999993,50.41406999999992,49.07149900000004,28.721761999999973,,,318.30277871122604,281.7983549965137,298.31908249543966,266.82461425110193,281.7981191370744,259.0133111918062,366.30005293944873,298.31865295391736,234.02029924201142,269.3774739001823,,,0.15345583414616423,-0.029858154167879285,-0.06309910805284603,-0.004641742323373517,-0.07513258608281072,0.019991945579349808,0.1350952514116996,0.27789436723994954,0.22787064686938416,-0.0068028915086311564,,,0.05329983670484143,0.02229764062896656,0.03490406760432973,0.032460972655341966,0.07496313835887929,0.058292005942775026,0.17639825741658524,0.28839351838398775,0.22498090522613298,0.10806345681259996,,
RGI60-07.00876,Odinjoekulen (part),1,11.1,172.07177000000013,136.96791999999968,91.54881000000017,80.11347000000005,68.56975500000017,56.50434349999986,52.18201749999997,48.53879850000006,48.56721099999998,27.281812000000006,16.00114400000001,,265.56258381092243,387.6800646846386,384.68616436938925,280.3857318519001,334.87847865830554,290.51106835921047,313.4805828887338,290.5109213176791,274.1305889720797,367.7845862477434,48.08564507167549,,0.03587813286396057,-0.12807410647668668,0.06558647889872031,0.07906220749250009,0.1319129995320467,0.09779650277648406,0.14457269932102787,0.14878320133458808,0.21861047957011662,0.06868864286460653,0.0,,0.014322687468827209,0.06699306450937213,0.10404269260120581,0.1072334929300135,0.17599181080431203,0.1292134341177812,0.168312804242987,0.14763446380510506,0.2195986846124153,0.12941344745827044,0.0,
RGI60-07.00877,Frøyabreen,0,9.3,207.41180000000008,165.23175500000022,98.35952499999989,84.09753,78.95087500000018,89.7424069999999,96.48405499999997,103.98883000000006,102.21307499999986,85.4443000000001,63.75678799999995,,234.02132905709365,698.1521873658363,732.6012950614369,837.2577373555109,632.2885365906985,698.1497719344824,596.6369531437355,518.0259452464736,740.0365941639338,632.286852307756,418.62710164323244,,0.15616497509406102,-0.10423960803965744,0.06716374964266342,0.07786793424139303,0.1112109148506804,0.08572270116172809,0.05997784362424717,0.05749014411283408,0.04975706954562922,0.03548549121504948,0.10933925513165459,,0.016139734011461373,0.06349498276158902,0.08929782979410278,0.09221351111308014,0.10839028307708463,0.06432828633082374,0.06254626233944874,0.04225435787476742,0.05999206265010081,0.06766362174657446,0.14932960418039745,
RGI60-07.00878,Torsfonna SW,0,9.1,78.53829699999996,75.08937499999978,85.81851500000012,93.46973199999974,90.08583250000015,91.75192000000006,104.17799000000011,112.83314500000009,106.34406999999979,43.348207,6.433874850000014,,669.7611152398036,693.5060247695804,680.0377865262577,680.0369623418243,683.4278585162963,914.8939147270679,961.7139059831385,793.0487656811031,709.9755573811866,709.9749407783429,68.00321683627207,,0.07751914835090468,0.0959746285003687,0.02433376993906296,-0.04778369073720512,-0.04154525271326418,-0.045397944059111565,0.003155491366871433,0.027822557472489833,0.02057953521497184,0.18168257900817406,-0.02994521721365438,,0.09677101250754218,0.08431508958148562,0.004771728035587047,-0.04750812638493653,-0.03193036466773422,-0.05825833604895189,-0.013891855395499142,0.01632545214767772,0.050130578355187964,0.24250624646468902,-0.13285066462486309,
RGI60-07.00879,Glintbreen,0,8.4,111.73938199999988,83.49591500000018,110.032267,164.21097999999986,138.58431000000016,125.37176499999991,135.44696499999972,138.99640999999986,116.00650999999985,105.83059499999999,82.96630999999985,,234.79836952641804,1070.8465290872518,1197.2446124537266,945.0481483526103,1336.4985889672855,1264.4284319294084,1135.8017788281543,950.8585487346853,968.0944669116687,1197.234500614767,664.1055770513556,,-0.046890120887809326,0.09086657615546734,0.14328266431140502,0.03923014836491531,0.04794171571033019,0.03975842623965164,0.07283412136117645,-0.024037389101524195,0.0563512265171798,0.0340230157537754,0.04937770652193318,,0.06257065218266795,0.1023942430653275,0.09183974884987908,0.020314096017540285,0.0716985788627822,0.040277031116195953,0.0528421471593138,0.024171074721872635,0.052448127011777416,0.04858615848052673,0.08162209062498169,
RGI60-07.00880,,0,10.9,51.91353700000006,84.69144450000017,80.40071249999995,69.21900499999994,73.62116299999987,71.92164049999992,49.88129500000007,51.70229250000009,85.25004999999996,48.15591500000001,,,771.4626893250198,743.1715086105597,786.7412777698339,842.2744919207764,703.6833140123153,690.0181839282935,636.1652148463037,720.4000058337202,693.4596530046937,786.7419477096504,,,0.15011203711006985,0.030618889421716786,0.12026278723712337,0.15080324539093218,-0.10229790515845268,0.0039830623739201,0.006046814609024676,0.07275804159334087,0.08052856999689932,0.06059612515860222,,,0.07356725226539672,0.028870222789742155,0.13262373212306158,0.15390694376650813,-0.1184139651556557,0.02809891977361467,0.022182830009176025,0.0535275802660007,0.10463599340405062,0.12674026551002496,,
RGI60-07.00881,,0,16.2,27.447537499999996,42.89874499999997,40.91537500000003,41.81844,53.532064,50.95427400000004,43.262475,42.812246500000036,49.37202049999997,38.166550500000056,,,257.39472518016316,209.62514141010485,183.8534240418162,209.62517709469702,183.85345533272766,189.28872466820383,220.62413834876006,209.62513216027943,198.01612366301396,209.6250390725581,,,0.2770970834911947,0.3279161763245914,0.14797720260911848,0.28334140894467646,0.19971310718006535,0.028548617569352203,-0.0326471073760787,-0.08802519447845225,-0.06533201622013811,-0.09554611645653749,,,0.18972382347306616,0.27584374792765565,0.23156079913140246,0.20363585015651606,0.1698816493016353,0.08557321970843491,-0.012028928528296928,-0.1052784196347805,-0.11276291537730834,0.056182471670180936,,
RGI60-07.00882,Hødbreen,0,10.3,95.83900999999986,117.4241399999998,114.29093500000026,102.10231500000008,82.21325749999983,75.02332000000004,68.48447200000008,69.29392499999996,64.05738749999999,53.894794499999996,,,441.0300993114674,443.74456751140684,392.0274633968583,623.7124022221473,623.7129414334979,520.9148833423382,441.0323044006196,451.7911903447753,490.0367723588794,441.0334735942406,,,0.14450645321541739,0.04031952113070602,0.004257660674357015,0.03201319405956981,0.03219865343868777,0.17339315780064748,0.10768702887587794,0.09104422061497706,0.05835618034846141,0.19105763792209263,,,0.041933447205045236,0.045951966456154826,0.013853984755632716,0.06498438827222434,0.05187840135346715,0.16780973059561444,0.12433316475173004,0.0771052013936584,0.09100625784745615,0.19464495926487904,,
RGI60-07.00883,Sven Ludvigbreen,0,8.8,173.69520500000002,86.5466004999999,90.36406999999987,89.62693000000012,100.2230149999998,123.64139499999999,127.80526500000015,115.30868999999988,101.9972820000001,75.00169949999993,,,664.7227746813611,658.0428760854282,658.0437813289773,564.0382542556811,684.3776428239596,658.0464052689038,684.3795257991877,797.6747826826884,571.8221540360244,664.7306160473671,,,-0.17575956706435752,0.10730400918154796,0.12206297032126105,0.08497314072305613,0.061569828637933824,0.1002050441598799,0.0077791815846781544,0.0473274633207694,0.006331733720028057,0.0464566795966257,,,0.09165970719936033,0.09509768053992303,0.11735344132450791,0.09402931150066957,0.03348316947557008,0.06104435567683898,0.034733791779107445,0.05250710870922507,0.04399840458754466,0.08018324933617318,,
RGI60-07.00884,Reliktbreen,0,10.5,243.39417999999958,156.9916900000003,84.14460500000015,83.37641499999994,101.76570999999981,102.63927999999999,104.1406549999999,101.38987500000007,95.13984999999977,73.66826200000008,62.07592600000015,,128.00836141180665,576.0380699508662,576.0387523926677,668.2254093501622,692.3141417708104,579.5853877272111,576.0404122178427,630.371497621365,643.2383399064051,590.0940506151402,384.0285007563186,,-0.1026607754113087,-0.1145863968825775,0.05652646620388511,0.21665627365133014,0.02136727739079842,0.08117406470791087,0.041991139094670435,0.053185703555972554,0.029668541926717275,0.08587016651467688,0.16655282095358745,,0.0026615386038828766,0.06235737089488523,0.10740784806750386,0.17639020815507558,0.038409709938226476,0.054077849171516285,0.06410486646063183,0.053915286978144614,0.05793344548109041,0.1164720096223424,0.17903382052509348,
RGI60-07.00885,,0,11.8,113.88539999999993,92.68609500000001,76.89787499999991,77.64551750000008,77.75373500000002,72.86081000000007,68.02720599999999,59.349403500000044,51.39846450000004,42.51702650000005,28.168159000000006,,180.77212013638575,350.7495544701961,219.21853393818913,248.01745843501376,217.01526936265117,255.65051391904845,217.01523093656004,248.01739905684136,266.6907457998995,255.65036483882767,31.002158112364672,,-0.09492346031666156,0.036629841854620225,0.08180997155006972,0.0898967527900752,0.023754412191756395,0.11954228627904567,0.0882762102211761,0.19694789374947197,0.12388363746297654,0.16031499104768046,-0.024683557318416028,,0.026446197199179133,0.0853009818271513,0.08914682118405265,0.07742317608248263,0.06686513669588294,0.12112088461228496,0.13042100273007878,0.22814257831363818,0.15258828266663169,0.1938026050000695,0.5520748728879207,
RGI60-07.00886,Balderfonna North,0,9.2,139.17540499999998,87.84496000000019,71.39333999999984,81.41135700000008,85.11057000000001,85.08440749999988,87.18602749999992,98.95703499999996,104.8293099999998,62.149141500000034,31.10506549999994,,450.02965784157334,500.0329239920466,522.049737700663,502.5269661268633,585.2737390439306,522.0500614305279,559.054107997863,585.2735232265325,672.7256268973011,538.5525539498485,70.71545461293316,,-0.07498214093719358,0.04266300606043672,0.1491808688700486,0.11068307057663407,0.07209085508283311,0.045070897302532095,0.07652364407892702,0.09205692186837294,0.02726396088040284,-0.030552233705924966,0.19107681427820106,,0.03932290405468514,0.10420473448054456,0.15283894601091086,0.07931672531276475,0.08653687887731469,0.04252186299831794,0.0714180939224745,0.0569359011747536,0.04051916789032221,0.09890034184186074,0.08282793012402105,
RGI60-07.00887,Tommelbreen,0,9.2,151.80652000000006,79.78097799999986,91.2471349999998,119.08631500000003,126.41138499999987,114.536075,107.89262000000004,124.60794999999976,129.3270400000001,109.94668500000019,97.62638499999974,,324.51744613939076,829.8054834844371,900.0518878185989,853.8656079597474,829.8095396703723,969.3903344664913,829.8123306271868,969.3935872652173,1018.3025769126499,815.040988676484,547.4871930887618,,-0.24087816314883442,0.09115309550721021,0.14677583198065883,0.07396590346756526,0.04582418000756316,0.005886962012135456,0.06926325411387621,0.06384074034180356,0.018390924033490685,0.025855451667825175,0.06540612770916539,,0.05757652167010091,0.11594776953343576,0.09790356142073961,0.06112292978718788,0.04081986556436621,0.035612154812957125,0.05461887531697876,0.04458192785663009,0.03198777686574407,0.04832101007189316,0.07385185515263976,
RGI60-07.00888,Odinjoekulen N,1,9.4,127.50702749999986,72.6527130000001,89.79762000000008,103.88674499999986,103.45220499999981,111.36661999999997,110.30839299999998,89.6085949999999,95.32524000000008,78.8111900000001,51.53560150000008,,751.3578083605371,963.511651803429,853.0126571909836,1190.6421034609775,853.0150689197245,1032.6492134930938,963.5179009489062,963.5194363848917,1120.0704808212283,792.0107493752492,158.40229725446392,,-0.10649697396914523,-0.033878682794541384,0.03540213312580635,0.05969569761723435,0.03369812036383764,-0.02259336378027648,-0.01122866037996315,0.06551198601477838,0.031774632296447454,0.027653987158716652,0.2105342430319151,,0.0206891064447885,-0.03114900535953916,0.005638484948611299,0.05632079233469565,0.04187211040467297,-0.042381794772243006,0.031941149686316735,0.055664715342129675,0.026110920896132563,0.07949043708361515,0.22290499565856906,
RGI60-07.00890,Backlundbreen,1,8.2,178.9519849999998,100.202225,77.425475,72.18763500000014,72.00313000000004,97.92186000000012,110.07819500000004,104.32024499999991,101.5276030000002,99.37320499999993,110.25633500000002,,263.24084717155375,489.7656701674723,461.75613721665013,444.1034360435144,461.75737103630036,461.757965678972,489.76891762005096,489.76954787071986,722.7684759179123,570.2322203622164,163.25717359653157,,-0.021571382709105084,0.039259887020507964,0.11811159790486706,0.10225798992184229,0.23340804495058076,0.0899675589944267,-0.006427234437911447,0.04910522931908234,0.041008347634625124,0.07929625781299345,0.04479960620228762,,0.021523995662117098,0.11139149609239035,0.12705981109937248,0.11623282357203094,0.21613357820167944,-0.00717400329831386,0.03573188823465622,0.03445168268445052,0.058332669168024126,0.06424136314756654,0.017305230035959747,
RGI60-07.00891,Gardebreen,0,5.0,114.31434999999992,204.6289099999998,219.25281999999987,183.33713999999978,188.01773499999985,214.31078499999978,231.61280500000032,215.38717,145.0763299999999,103.99359999999984,,,1491.6798052472766,1170.1736489851903,1409.0803740028966,1409.0844095666255,1110.1321085838422,1308.3032828750866,1445.0660080240475,1705.811682065614,1409.079332812019,1241.1617887311838,,,0.17965223886247553,0.10690426604844469,-0.04112773741839112,-0.003175966551597581,0.02877858137144606,0.02883146769213419,0.015431294976433165,0.008242991692572183,-0.02269974852790568,0.08335197994441586,,,0.16445626820302722,0.02297886835698582,0.017624181633585152,0.005015001734120446,0.0132053002630286,0.007382473663890766,0.01929357544895562,0.017885805637416118,0.03979850215797557,0.07592822003197151,,
RGI60-07.00892,Sonklarbreen,1,4.6,307.1612099999996,224.1011799999999,123.61175,135.00163500000002,159.24964,198.0311399999996,154.5678349999999,147.76204999999996,160.19074999999987,155.60072000000022,106.46465499999984,,400.0511493804597,1456.2124368864174,1265.0814905948353,1400.1941823037234,1200.1713103825182,1414.4212236902395,1697.3127156001578,1612.7022166816032,1216.7467183110127,1414.444520039557,600.0989489476899,,-0.014455394467056243,-0.06624120363137224,0.04074098406190082,0.048502419226706193,0.04793072218834335,0.04064035755125376,0.005546054299661444,0.04932449447654952,0.03160658857931155,0.013638178543274404,-0.07319553780595746,,0.011570079117495193,0.025796981032211126,0.05514653625171554,0.03657245344672199,0.026687593191099982,0.010834771169339062,0.036600394907894754,0.022231328248623946,0.03130831399594331,0.027977648476019478,0.023149961809039107,
RGI60-07.00893,Pedasjenkobreen,1,6.7,19.099413099999996,69.56279999999997,83.94584750000007,128.0851249999998,152.70195500000028,118.28771500000018,91.60563499999992,105.68037000000002,126.73512999999987,126.67908999999982,75.33302300000007,,110.02184931245763,695.8403076038102,770.1561391733068,1014.3584860861795,933.5756200302726,887.0354211320957,660.1398608356618,777.9823628457301,770.1633353825814,669.2456414236289,550.1165620342845,,0.4979146433381154,0.16871510276792293,0.14226654030622984,0.08237100265166303,0.024318612142973272,-0.015613609221720596,0.10813738415351895,0.07791584720668612,0.06439368426163809,0.010745811002731942,-0.08209529378895537,,0.24688486127728626,0.1615760204712622,0.11337722446823877,0.03716568948428704,0.020408453209813594,0.04710434151668066,0.0968323239848512,0.05636959556383035,0.038042070853249725,0.03437967951838389,0.06755365869663163,
